"blockcode","maxdown","num_providers"
"310019660001010",940,2
"310019660001011",1000,3
"310019660001012",940,2
"310019660001013",940,2
"310019660001014",940,2
"310019660001015",940,1
"310019660001016",940,2
"310019660001017",940,2
"310019660001018",940,2
"310019660001019",940,2
"310019660001020",1000,3
"310019660001021",1000,3
"310019660001022",940,2
"310019660001023",940,2
"310019660001024",1000,3
"310019660001025",940,2
"310019660001026",940,2
"310019660001027",1000,3
"310019660001028",940,2
"310019660001029",940,2
"310019660001030",1000,3
"310019660001031",1000,3
"310019660001032",1000,3
"310019660001033",940,2
"310019660001034",1000,3
"310019660001035",1000,3
"310019660001036",1000,3
"310019660001037",1000,3
"310019660001038",1000,3
"310019660001039",1000,3
"310019660001040",940,2
"310019660001041",1000,3
"310019660001042",1000,3
"310019660001043",1000,3
"310019660001044",1000,3
"310019660001045",1000,3
"310019660001046",1000,3
"310019660001047",940,2
"310019660001048",940,1
"310019660001049",940,2
"310019660001050",940,2
"310019660001051",940,2
"310019660001052",940,2
"310019660001053",1000,3
"310019660001054",940,2
"310019660001055",940,2
"310019660001056",1000,3
"310019660001057",1000,3
"310019660002000",1000,2
"310019660002001",1000,3
"310019660002002",1000,3
"310019660002003",1000,2
"310019660002004",1000,2
"310019660002005",1000,2
"310019660002006",1000,2
"310019660002007",1000,2
"310019660002008",1000,2
"310019660002009",1000,3
"310019660002010",1000,2
"310019660002011",1000,3
"310019660002012",1000,2
"310019660002013",940,1
"310019660002014",1000,2
"310019660002015",1000,2
"310019660002016",1000,2
"310019660002017",1000,2
"310019660002018",1000,3
"310019660002019",1000,2
"310019660002020",1000,2
"310019660002021",1000,2
"310019660002022",1000,3
"310019660002023",1000,3
"310019660002024",1000,3
"310019660002025",1000,2
"310019660002026",1000,2
"310019660002027",1000,2
"310019660002028",940,2
"310019660002029",940,2
"310019660002030",1000,2
"310019660002031",1000,2
"310019660002032",1000,2
"310019660002033",1000,3
"310019660002034",1000,2
"310019660002035",1000,3
"310019660002036",940,2
"310019660002037",1000,3
"310019660002038",1000,3
"310019660002039",1000,2
"310019660002040",1000,3
"310019660002041",1000,2
"310019660002042",1000,2
"310019660002043",1000,2
"310019660002044",940,2
"310019660002045",940,2
"310019660002046",940,2
"310019660002047",1000,3
"310019660002048",940,2
"310019660002049",1000,3
"310019660003000",1000,2
"310019660003001",1000,3
"310019660003002",940,2
"310019660003003",940,2
"310019660003004",940,2
"310019660003005",1000,3
"310019660003006",1000,3
"310019660003007",940,2
"310019660003008",940,2
"310019660003009",940,2
"310019660003010",940,2
"310019660003011",1000,3
"310019660003012",1000,3
"310019660003013",1000,3
"310019660003014",1000,3
"310019660003015",1000,3
"310019660003016",940,1
"310019660003017",940,1
"310019660003018",940,1
"310019660003019",940,1
"310019660003020",940,2
"310019660003022",3,1
"310019660003023",4,1
"310019660003024",1000,1
"310019660003026",1000,3
"310019660003027",1000,3
"310019660003028",1000,3
"310019660003029",940,1
"310019660003030",940,1
"310019660003031",940,1
"310019660003032",1000,3
"310019660003033",1000,3
"310019660003034",4,1
"310019660003035",1000,1
"310019660003037",1000,3
"310019660003039",940,1
"310019660003040",1000,3
"310019660003041",1000,3
"310019660003042",940,2
"310019660003043",1000,2
"310019660003044",940,1
"310019660003045",940,1
"310019660003046",1000,3
"310019660003047",1000,3
"310019660003048",940,2
"310019660003049",940,2
"310019660003050",940,2
"310019660003051",1000,3
"310019660003052",940,1
"310019660003053",940,1
"310019660003054",940,2
"310019660003055",940,1
"310019660003056",940,1
"310019660003057",4,1
"310019660003058",10,1
"310019660003059",10,1
"310019660003060",4,1
"310019660003061",940,1
"310019660003062",940,2
"310019660003064",1000,3
"310019660003065",940,1
"310019660003066",940,1
"310019660003067",940,1
"310019660003068",940,1
"310019660003069",940,1
"310019660004000",1000,3
"310019660004001",1000,3
"310019660004002",1000,3
"310019660004003",1000,3
"310019660004004",940,2
"310019660004005",1000,3
"310019660004006",1000,3
"310019660004007",1000,3
"310019660004008",940,2
"310019660004009",940,2
"310019660004010",1000,3
"310019660004011",940,2
"310019660004012",940,1
"310019660004013",940,1
"310019660004014",940,1
"310019660004015",940,2
"310019660004016",1000,4
"310019660004017",940,1
"310019660004018",940,1
"310019660004019",940,1
"310019660004020",940,2
"310019660004021",940,1
"310019660004022",940,2
"310019660004023",940,2
"310019660004024",940,1
"310019660004025",1000,2
"310019660004027",940,1
"310019660004029",1000,3
"310019660004030",940,1
"310019660004031",940,1
"310019660004032",940,1
"310019660004033",1000,3
"310019660004034",940,1
"310019660004035",250,2
"310019660004036",250,2
"310019660004042",1000,2
"310019660004043",940,1
"310019660004044",940,1
"310019660004045",940,1
"310019660004046",940,1
"310019660004047",940,1
"310019660004048",940,2
"310019660004049",1000,3
"310019660004050",1000,3
"310019660004052",3,1
"310019660004054",940,2
"310019660004055",940,2
"310019660004056",940,1
"310019660004057",940,1
"310019660004058",940,1
"310019660004059",940,2
"310019660004060",940,1
"310019660004061",940,1
"310019660004062",940,1
"310019660004063",940,1
"310019660004064",940,1
"310019660004065",940,2
"310019660004066",940,1
"310019660004067",940,2
"310019660004068",940,2
"310019660004069",1000,3
"310019660004071",1.5,1
"310019660004073",3,1
"310019660004076",200,1
"310019660004077",940,3
"310019660004078",940,2
"310019660004079",940,1
"310019660004080",940,1
"310019660004081",940,1
"310019660004082",250,1
"310019660004083",250,1
"310019660004087",250,2
"310019660004089",940,3
"310019660004090",250,2
"310019660004091",940,1
"310019660004095",940,2
"310019660004096",50,1
"310019660004097",940,1
"310019660004098",940,2
"310019660004099",940,2
"310019660004100",940,2
"310019660004101",940,2
"310019660004102",940,3
"310019660004103",3,1
"310019660004104",250,1
"310019660004106",940,1
"310019660004107",1000,2
"310019660004108",940,1
"310019661001000",1000,2
"310019661001001",1000,3
"310019661001002",940,2
"310019661001003",940,1
"310019661001004",940,2
"310019661001005",940,2
"310019661001006",940,2
"310019661001007",940,2
"310019661001008",1000,3
"310019661001009",940,2
"310019661001010",1000,3
"310019661001011",940,2
"310019661001012",1000,3
"310019661001013",1000,2
"310019661001014",940,2
"310019661001015",1000,3
"310019661001016",1000,2
"310019661001017",1000,3
"310019661001018",1000,3
"310019661001019",1000,2
"310019661001020",1000,3
"310019661001021",1000,3
"310019661001022",1000,3
"310019661001023",940,1
"310019661001024",940,2
"310019661001025",1000,3
"310019661001026",940,2
"310019661001027",1000,3
"310019661001028",1000,3
"310019661001029",1000,3
"310019661001030",1000,3
"310019661001031",940,2
"310019661001032",940,2
"310019661001033",1000,3
"310019661001034",940,2
"310019661001035",940,2
"310019661001036",940,2
"310019661001037",940,2
"310019661001038",1000,3
"310019661001039",1000,3
"310019661001040",1000,3
"310019661001041",1000,3
"310019661001042",940,1
"310019661001043",1000,2
"310019661001044",1000,2
"310019661001045",940,2
"310019661001046",1000,3
"310019661001047",1000,3
"310019661001048",940,2
"310019661001049",940,1
"310019661001050",940,2
"310019661001051",940,2
"310019661001052",940,1
"310019661001053",940,2
"310019661001054",940,2
"310019661001055",940,2
"310019661001056",940,2
"310019661001057",940,2
"310019661001058",940,2
"310019661001059",940,2
"310019661001060",940,2
"310019661001061",940,2
"310019661001062",940,2
"310019661001063",940,2
"310019661001064",940,2
"310019661001065",1000,2
"310019661001066",940,2
"310019661001067",940,2
"310019661001068",940,2
"310019661001069",940,1
"310019661001070",940,2
"310019661001071",940,2
"310019661001072",940,2
"310019661001073",940,2
"310019661001074",940,2
"310019661001075",940,2
"310019661001076",940,1
"310019661001077",940,2
"310019661001078",10,1
"310019661001079",940,2
"310019661001080",940,2
"310019661001081",940,2
"310019661001082",940,2
"310019661001083",940,2
"310019661001084",940,2
"310019661001085",940,2
"310019661001086",940,2
"310019661001087",940,1
"310019661001088",940,2
"310019661001089",940,2
"310019661001090",940,2
"310019661001091",940,2
"310019661001092",940,2
"310019661001093",940,2
"310019661001094",940,2
"310019661001095",940,2
"310019661001096",940,2
"310019661001097",940,2
"310019661001098",940,1
"310019661001099",940,2
"310019661001100",940,2
"310019661001101",940,2
"310019661001102",940,2
"310019661001103",1000,2
"310019661001105",940,2
"310019661001106",940,2
"310019661002000",1000,2
"310019661002003",1.5,1
"310019661002013",1000,2
"310019661002014",1000,2
"310019661002015",1000,3
"310019661002016",940,1
"310019661002017",940,1
"310019661002018",940,1
"310019661002019",1000,3
"310019661002023",940,2
"310019661002024",1000,3
"310019661002025",1000,3
"310019661002026",940,2
"310019661002027",940,2
"310019661002028",940,2
"310019661002029",940,2
"310019661002031",4,1
"310019661002032",1000,3
"310019661002033",940,1
"310019661002034",940,1
"310019661002035",940,2
"310019661002036",940,1
"310019661002037",940,1
"310019661002038",940,1
"310019661002039",940,1
"310019661002040",10,1
"310019661002042",1000,1
"310019661002043",10,1
"310019661002046",10,1
"310019661002047",6,1
"310019661002054",1.5,1
"310019661002059",4,1
"310019661002062",4,1
"310019662001000",25,1
"310019662001013",4,1
"310019662001016",50,1
"310019662001017",100,1
"310019662001033",4,1
"310019662001040",4,1
"310019662001045",4,1
"310019662001047",100,1
"310019662001053",4,1
"310019662001066",4,1
"310019662001067",1.5,1
"310019662001069",4,1
"310019662001075",12,1
"310019662001091",4,1
"310019662001102",4,1
"310019662001116",1.5,1
"310019662001117",3,1
"310019662001119",3,1
"310019662001120",3,1
"310019662001121",3,1
"310019662001135",3,1
"310019662001145",1.5,1
"310019662001152",1.5,1
"310019662001153",4,1
"310019662001154",4,1
"310019662001155",1.5,1
"310019662001159",50,1
"310019662001164",4,1
"310019662001165",15,1
"310019662001166",25,1
"310019662001167",25,1
"310019662001168",20,1
"310019662001171",10,1
"310019662001182",3,1
"310019662001184",3,1
"310019662001186",3,1
"310019662001192",250,2
"310019662001199",3,1
"310019662001203",1.5,1
"310019662001229",3,1
"310019662001232",3,1
"310019662001233",3,1
"310019662001248",1.5,1
"310019662001251",1.5,1
"310019662001253",250,1
"310019662001254",250,1
"310019662001255",3,1
"310019662001256",3,1
"310019662001257",250,2
"310019662001259",3,1
"310019662001260",250,1
"310019662001261",250,1
"310019662001262",250,1
"310019662001263",250,1
"310019662001264",250,1
"310019662001265",250,1
"310019662001267",3,1
"310019662001268",3,1
"310019662001269",3,1
"310019662001270",250,1
"310019662001271",250,1
"310019662001272",250,1
"310019662001273",250,1
"310019662001274",250,1
"310019662001275",250,1
"310019662001276",250,1
"310019662001277",250,1
"310019662001278",250,1
"310019662001279",250,2
"310019662001290",250,1
"310019662001291",250,1
"310019662001292",250,1
"310019662001293",250,1
"310019662001296",250,1
"310019662001297",250,1
"310019662001298",250,1
"310019662001299",250,1
"310019662001300",250,1
"310019662001301",250,1
"310019662001302",250,1
"310019662001303",250,1
"310019662001304",250,1
"310019662001305",250,1
"310019662001306",250,1
"310019662001307",250,1
"310019662001308",250,1
"310019662001309",250,1
"310019662001310",250,1
"310019662001311",250,1
"310019662001312",250,1
"310019662001313",250,1
"310019662001314",250,1
"310019662001315",250,1
"310019662001316",250,1
"310019662001317",250,1
"310019662001318",250,1
"310019662001319",250,1
"310019662001320",250,1
"310019662001321",250,1
"310019662001322",250,1
"310019662001323",250,1
"310019662001324",250,1
"310019662001325",250,1
"310019662001326",250,1
"310019662001327",250,1
"310019662001328",250,1
"310019662001329",25,1
"310019662001340",50,1
"310019662001342",100,1
"310019662001345",3,1
"310019662002000",940,3
"310019662002001",250,1
"310019662002002",250,1
"310019662002004",250,1
"310019662002005",250,2
"310019662002006",250,2
"310019662002007",250,2
"310019662002008",250,2
"310019662002009",250,1
"310019662002010",250,1
"310019662002011",250,1
"310019662002012",250,1
"310019662002013",250,1
"310019662002014",250,1
"310019662002015",250,1
"310019662002016",250,1
"310019662002017",250,1
"310019662002018",250,1
"310019662002019",250,1
"310019662002020",250,1
"310019662002021",250,2
"310019662002023",250,2
"310019662002024",250,1
"310019662002025",250,2
"310019662002026",250,1
"310019662002027",250,1
"310019662002028",250,1
"310019662002029",250,1
"310019662002030",250,1
"310019662002031",250,1
"310019662002032",250,1
"310019662002033",250,1
"310019662002034",250,1
"310019662002035",250,1
"310019662002036",250,1
"310019662002037",250,1
"310019662002038",250,1
"310019662002039",250,2
"310019662002040",250,1
"310019662002041",250,2
"310019662002042",250,2
"310019662002043",250,2
"310019662002044",250,2
"310019662002045",250,1
"310019662002046",250,1
"310019662002049",250,1
"310019662002052",50,1
"310019662002054",3,1
"310019662002055",3,1
"310019662002056",3,1
"310019662002058",12,1
"310019662002059",250,2
"310019662002060",250,1
"310019662002061",250,1
"310019662002062",250,1
"310019662002063",250,1
"310019662002064",250,1
"310019662002065",250,1
"310019662002066",250,1
"310019662002067",250,1
"310019662002068",250,1
"310019662002069",250,1
"310019662002070",250,1
"310019662002071",250,1
"310019662002072",250,1
"310019662002073",250,1
"310019662002074",250,1
"310019662002075",250,1
"310019662002076",250,1
"310019662002077",250,1
"310019662002079",250,1
"310019662002080",250,1
"310019662002081",250,1
"310019662002082",250,1
"310019662002083",250,1
"310019662002084",250,1
"310019662002085",250,1
"310019662002086",250,2
"310019662002087",250,1
"310019662002088",250,1
"310019662002089",250,1
"310019662002090",250,1
"310019662002091",250,1
"310019662002092",250,1
"310019662002093",250,1
"310019662002094",250,1
"310019662002095",250,1
"310019662002096",250,1
"310019662002097",250,1
"310019662002098",250,1
"310019662002099",250,1
"310019662002100",250,1
"310019662002101",250,1
"310019662002102",250,1
"310019662002103",250,1
"310019662002104",250,1
"310019662002105",250,1
"310019662002106",250,1
"310019662002107",250,1
"310019662002108",250,1
"310019662002109",250,1
"310019662002110",250,1
"310019662002111",250,1
"310019662002112",250,1
"310019662002113",250,1
"310019662002114",250,1
"310019662002115",250,1
"310019662002116",250,1
"310019662002117",250,1
"310019662002118",250,1
"310019662002119",250,1
"310019662002120",250,1
"310019662002121",250,1
"310019662002122",250,1
"310019662002123",250,1
"310019662002124",250,1
"310019662002125",250,1
"310019662002126",250,1
"310019662002127",250,1
"310019662002128",250,1
"310019662002129",250,1
"310019662002130",250,1
"310019662002131",250,1
"310019662002132",250,1
"310019662002133",250,1
"310019662002134",250,1
"310019662002135",250,1
"310019662002136",250,1
"310019662002137",250,1
"310019662002138",250,1
"310019662002139",250,1
"310019662002140",250,1
"310019662002141",250,1
"310019662002142",250,1
"310019662002143",250,1
"310019662002144",250,1
"310019662002145",250,1
"310019662002146",250,1
"310019662002147",250,1
"310019662002148",250,1
"310019662002149",250,1
"310019662002150",250,1
